case_id,patient,sequence,t1c_bytes,t1c_shape,t1c_min,t1c_max,t1c_mean,t1c_std,t1c_nonzero_pct,t1n_bytes,t1n_shape,t1n_min,t1n_max,t1n_mean,t1n_std,t1n_nonzero_pct,t2f_bytes,t2f_shape,t2f_min,t2f_max,t2f_mean,t2f_std,t2f_nonzero_pct,t2w_bytes,t2w_shape,t2w_min,t2w_max,t2w_mean,t2w_std,t2w_nonzero_pct
BraTS-GLI-02551-101,02551,101,4604858,"182,218,182",0.0,1456.377197265625,52.029170989990234,122.06487274169922,17.882610131072678,4602943,"182,218,182",0.0,528.6547241210938,45.33086395263672,104.64359283447266,17.882610131072678,4658313,"182,218,182",0.0,353.5994873046875,24.06964683532715,55.446022033691406,17.882582434200543,4685230,"182,218,182",0.0,1516.2860107421875,89.84931182861328,215.89669799804688,17.882610131072678
BraTS-GLI-02551-102,02551,102,4717146,"182,218,182",0.0,1113.165771484375,48.92286682128906,111.5060043334961,18.34482938172826,4724948,"182,218,182",0.0,465.7231140136719,43.51924133300781,98.5813217163086,18.34482938172826,4783863,"182,218,182",0.0,330.72344970703125,24.54987144470215,55.478294372558594,18.344787836420057,4807562,"182,218,182",0.0,1480.9781494140625,93.01152038574219,221.918212890625,18.34482938172826
BraTS-GLI-02557-100,02557,100,4091783,"182,218,182",0.0,700.8162231445312,29.84407615661621,72.21556091308594,15.906812211883286,4147758,"182,218,182",0.0,437.3070983886719,26.11581802368164,63.88271713256836,15.906812211883286,4083061,"182,218,182",0.0,219.1634521484375,13.721735000610352,33.11894607543945,15.906784515011152,4106980,"182,218,182",0.0,1095.0986328125,60.672828674316406,147.7642364501953,15.90671527283081
BraTS-GLI-02557-101,02557,101,4316746,"182,218,182",0.0,1094.508056640625,59.08829879760742,133.53163146972656,17.138741387657607,4308810,"182,218,182",0.0,517.2986450195312,54.40888595581055,122.60858917236328,17.138741387657607,4466074,"182,218,182",0.0,222.62364196777344,13.506428718566895,33.11097717285156,17.136996484712988,4484491,"182,218,182",0.0,1184.66845703125,87.8870620727539,209.20372009277344,17.138616751732993
BraTS-GLI-02557-102,02557,102,4391069,"182,218,182",0.0,1256.965576171875,45.70831298828125,109.52576446533203,17.069734630728682,4397458,"182,218,182",0.0,479.8932189941406,38.66353225708008,91.04658508300781,17.069734630728682,4457441,"182,218,182",0.0,348.76397705078125,23.057464599609375,54.30178451538086,17.069734630728682,4471483,"182,218,182",0.0,1724.4237060546875,107.11113739013672,264.3843994140625,17.069734630728682
BraTS-GLI-02559-100,02559,100,4588981,"182,218,182",0.0,1064.374267578125,41.11332702636719,92.76827239990234,18.024598146082166,4622790,"182,218,182",0.0,345.1960144042969,36.304664611816406,81.77074432373047,18.024598146082166,4681198,"182,218,182",0.0,267.5089416503906,18.88017463684082,42.59291076660156,18.024030360203362,4670537,"182,218,182",0.0,1151.2735595703125,78.21600341796875,180.96072387695312,18.024598146082166
BraTS-GLI-02559-101,02559,101,3193179,"182,218,182",0.0,1194.876708984375,29.8469295501709,83.2204360961914,12.371611149209699,3224767,"182,218,182",0.0,377.16455078125,26.165517807006836,73.49317932128906,12.371611149209699,3276173,"182,218,182",0.0,1758.7823486328125,65.97562408447266,183.935302734375,12.37158345233756,3227930,"182,218,182",0.0,1119.8211669921875,43.081851959228516,126.4323501586914,12.371611149209699
BraTS-GLI-02559-102,02559,102,4390728,"182,218,182",0.0,1437.751953125,54.395633697509766,125.71400451660156,17.27268346131135,4403444,"182,218,182",0.0,478.18963623046875,47.17317199707031,108.41564178466797,17.27268346131135,4463000,"182,218,182",0.0,404.8460998535156,25.0079288482666,57.07840347290039,17.27248958320639,4504436,"182,218,182",0.0,1515.4678955078125,77.71619415283203,188.32054138183594,17.27268346131135
BraTS-GLI-02559-103,02559,103,4425027,"182,218,182",0.0,1755.9293212890625,58.13235855102539,135.67369079589844,17.312234594722746,4418617,"182,218,182",0.0,800.1320190429688,49.343910217285156,113.66150665283203,17.312234594722746,4432251,"182,218,182",0.0,438.5809631347656,28.598371505737305,64.94784545898438,17.31205456505386,4521219,"182,218,182",0.0,1609.494873046875,81.86618041992188,198.49879455566406,17.312234594722746
BraTS-GLI-02587-100,02587,100,4743259,"182,218,182",0.0,1175.6234130859375,60.46971130371094,130.12074279785156,18.78496037685472,4751098,"182,218,182",0.0,741.7431640625,53.803585052490234,115.96576690673828,18.78496037685472,4868358,"182,218,182",0.0,369.51226806640625,25.568750381469727,55.660648345947266,18.784641862825147,4830145,"182,218,182",0.0,1391.5924072265625,73.59796905517578,164.28855895996094,18.784558772208737
BraTS-GLI-02587-101,02587,101,4860182,"182,218,182",0.0,909.6541137695312,45.235374450683594,96.9161376953125,19.212821657624563,4887388,"182,218,182",0.0,483.0901184082031,39.71208953857422,84.35952758789062,19.212821657624563,4943240,"182,218,182",0.0,229.46978759765625,17.961740493774414,39.013404846191406,19.212683173263876,4930552,"182,218,182",0.0,1090.1259765625,70.75566864013672,153.97654724121094,19.212821657624563
BraTS-GLI-02587-102,02587,102,4264320,"182,218,182",0.0,1001.1658935546875,32.46876525878906,78.76908111572266,16.50200414566782,4305621,"182,218,182",0.0,393.19281005859375,29.09953498840332,71.1295166015625,16.50200414566782,4262252,"182,218,182",0.0,272.4678649902344,17.521690368652344,40.98999786376953,16.501990297231753,4237897,"182,218,182",0.0,1047.9449462890625,50.684513092041016,126.23623657226562,16.50200414566782
BraTS-GLI-02587-103,02587,103,4212549,"182,218,182",0.0,866.2939453125,31.153047561645508,75.11682891845703,16.35731568562499,4245242,"182,218,182",0.0,353.223388671875,28.28508758544922,68.4461669921875,16.35731568562499,4176054,"182,218,182",0.0,222.7816162109375,11.168811798095703,26.645130157470703,16.35665096069371,4187603,"182,218,182",0.0,887.4347534179688,44.3888053894043,111.25274658203125,16.35731568562499
BraTS-GLI-02587-104,02587,104,4889986,"182,218,182",0.0,867.8447265625,46.20627212524414,98.87680053710938,19.255073236069304,4919968,"182,218,182",0.0,370.2908935546875,41.33232879638672,88.4755630493164,19.255073236069304,4993658,"182,218,182",0.0,245.88966369628906,18.881391525268555,41.1876106262207,19.25504553919717,4985941,"182,218,182",0.0,1118.7159423828125,83.12074279785156,183.31455993652344,19.25501784232503
BraTS-GLI-02587-105,02587,105,4884060,"182,218,182",0.0,851.3433227539062,46.53935241699219,99.2790298461914,19.237042572308223,4913206,"182,218,182",0.0,367.15289306640625,41.77593994140625,89.4118881225586,19.237042572308223,4995195,"182,218,182",0.0,231.7327423095703,18.876750946044922,41.322608947753906,19.23679330045899,4981217,"182,218,182",0.0,1235.7623291015625,83.21710205078125,183.5924530029297,19.236890239511474
BraTS-GLI-02589-100,02589,100,4771431,"182,218,182",0.0,1231.537841796875,51.58182144165039,113.7402114868164,18.787120732881395,4788561,"182,218,182",0.0,751.4061279296875,43.74789047241211,95.27483367919922,18.787120732881395,4799335,"182,218,182",0.0,481.9648132324219,27.938823699951172,60.27672576904297,18.787037642264984,4812133,"182,218,182",0.0,1424.484619140625,71.0083999633789,158.0092315673828,18.787120732881395
BraTS-GLI-02589-101,02589,101,4728472,"182,218,182",0.0,1101.3480224609375,36.82992935180664,84.63526153564453,18.429997263549033,4779511,"182,218,182",0.0,571.3460693359375,30.79217529296875,68.79539489746094,18.429997263549033,4736598,"182,218,182",0.0,344.8952331542969,20.27773094177246,44.5892219543457,18.42984493075228,4704812,"182,218,182",0.0,970.5633544921875,51.426002502441406,120.62251281738281,18.429997263549033
BraTS-GLI-02607-100,02607,100,5389604,"182,218,182",0.0,963.314453125,51.29629898071289,105.8550796508789,21.094990300555377,5407691,"182,218,182",0.0,782.3038330078125,45.38140106201172,93.20497131347656,21.094990300555377,5372312,"182,218,182",0.0,1271.5748291015625,56.75564956665039,117.06559753417969,21.094990300555377,5483436,"182,218,182",0.0,1991.7955322265625,109.69818878173828,244.6541290283203,21.094990300555377
BraTS-GLI-02607-101,02607,101,5816793,"182,218,182",0.0,787.135986328125,41.10802459716797,80.03153991699219,22.833758387997726,5821634,"182,218,182",0.0,839.4496459960938,55.80946350097656,109.46849060058594,22.833758387997726,5872882,"182,218,182",0.0,330.35992431640625,32.917274475097656,64.29681396484375,22.83242893813516,5957965,"182,218,182",0.0,2214.97509765625,139.99440002441406,305.2771911621094,22.833758387997726
BraTS-GLI-02611-100,02611,100,5145095,"182,218,182",0.0,1133.9708251953125,63.34640884399414,133.25172424316406,20.263904106781414,5128243,"182,218,182",0.0,610.6226806640625,53.95853805541992,111.32310485839844,20.263904106781414,5127893,"182,218,182",0.0,615.61474609375,71.18278503417969,146.596923828125,20.263904106781414,5264262,"182,218,182",0.0,1702.8468017578125,98.75985717773438,213.9674530029297,20.263821016165
BraTS-GLI-02611-101,02611,101,5301587,"182,218,182",0.0,1430.6566162109375,63.891666412353516,136.8529052734375,20.7445833227162,5286399,"182,218,182",0.0,419.0664367675781,34.08818435668945,70.6148452758789,20.7445833227162,5279152,"182,218,182",0.0,1047.8956298828125,81.40402221679688,168.46900939941406,20.7445833227162,5399591,"182,218,182",0.0,1782.4990234375,114.78073120117188,252.09996032714844,20.744514080535854
BraTS-GLI-02611-102,02611,102,5289156,"182,218,182",0.0,819.9637451171875,44.8674430847168,93.16622924804688,20.724129182643143,5330069,"182,218,182",0.0,407.5042419433594,38.283267974853516,79.98291778564453,20.724129182643143,5289334,"182,218,182",0.0,716.793212890625,64.78131866455078,135.7674560546875,20.724129182643143,5376305,"182,218,182",0.0,1171.52734375,102.09295654296875,214.8277130126953,20.724129182643143
BraTS-GLI-02626-100,02626,100,4846750,"182,218,182",0.0,1264.7177734375,65.8260726928711,142.42434692382812,19.102768136188843,4837387,"182,218,182",0.0,845.7522583007812,59.39921188354492,127.74520111083984,19.102768136188843,4920865,"182,218,182",0.0,1281.113525390625,75.96492767333984,164.6499786376953,19.102685045572436,4998651,"182,218,182",0.0,3112.91357421875,102.87749481201172,237.9709930419922,19.102768136188843
BraTS-GLI-02626-101,02626,101,5381142,"182,218,182",0.0,1094.98095703125,57.95265579223633,119.31346130371094,21.142171922240475,5398990,"182,218,182",0.0,434.2308654785156,50.449005126953125,102.71578216552734,21.142171922240475,5407569,"182,218,182",0.0,808.4298095703125,57.067562103271484,118.27867126464844,21.141202531715688,5504623,"182,218,182",0.0,1218.97900390625,97.4050064086914,203.89517211914062,21.142171922240475
BraTS-GLI-02627-100,02627,100,4325368,"182,218,182",0.0,1077.5584716796875,49.38534927368164,113.09053802490234,17.08593730092873,4329980,"182,218,182",0.0,592.6302490234375,44.61466979980469,101.49335479736328,17.08593730092873,4441406,"182,218,182",0.0,381.3858642578125,22.726238250732422,52.46148681640625,17.08593730092873,4422871,"182,218,182",0.0,1584.5841064453125,73.02819061279297,182.02841186523438,17.08593730092873
BraTS-GLI-02627-101,02627,101,4317591,"182,218,182",0.0,4058.817626953125,71.1054916381836,168.1835174560547,16.738881644618107,4292762,"182,218,182",0.0,3102.748291015625,62.5787467956543,145.9606170654297,16.738881644618107,4279177,"182,218,182",0.0,1109.7003173828125,32.854854583740234,76.81739044189453,16.738812402437766,4379632,"182,218,182",0.0,2290.930419921875,111.41815948486328,278.4061584472656,16.738867796182042
BraTS-GLI-02627-102,02627,102,3450566,"182,218,182",0.0,1036.7716064453125,27.515911102294922,75.01319122314453,13.301865993669605,3478654,"182,218,182",0.0,526.4927978515625,24.11715316772461,65.59557342529297,13.301865993669605,3495517,"182,218,182",0.0,295.166259765625,14.785061836242676,39.540775299072266,13.301865993669605,3471361,"182,218,182",0.0,1058.74462890625,47.32240295410156,137.98622131347656,13.3018244483614
BraTS-GLI-02678-100,02678,100,3119163,"182,218,182",-226.0,10487.0,458.4384765625,888.1005859375,25.51660205909626,3137900,"182,218,182",-38.0,3182.0,398.5707702636719,762.097412109375,25.774501483998407,3052947,"182,218,182",-12.0,5449.0,385.240478515625,713.7122802734375,25.61096530246646,3275589,"182,218,182",0.0,7102.0,524.2711181640625,988.9828491210938,26.486671157252868
BraTS-GLI-02679-100,02679,100,6629387,"182,218,182",0.0,3519.694091796875,178.82662963867188,341.95416259765625,25.587367567405877,6742417,"182,218,182",0.0,1191.5283203125,141.56317138671875,269.76654052734375,25.809288755402278,6622070,"182,218,182",0.0,1870.402587890625,164.27561950683594,313.5647277832031,25.503266015162374,3290534,"182,218,182",0.0,6882.0,616.1688842773438,1184.6650390625,26.15062500761664
BraTS-GLI-02680-100,02680,100,3187824,"182,218,182",-122.0,10668.0,606.9356689453125,1148.46240234375,25.69685330296279,3189595,"182,218,182",-37.0,4309.0,510.9736633300781,943.2294921875,26.25336655480823,2999271,"182,218,182",0.0,3348.0,236.86582946777344,463.843505859375,25.588253867314258,3390486,"182,218,182",0.0,8903.0,556.3429565429688,1114.227783203125,26.71497647427681
BraTS-GLI-02681-100,02681,100,2899277,"182,218,182",-15.0,5447.0,205.27410888671875,396.9793701171875,25.532749335552037,2862027,"182,218,182",-8.0,1747.0,170.07272338867188,319.0350341796875,25.624384437016758,2704380,"182,218,182",-22.0,2405.0,120.28765106201172,232.91256713867188,25.296813530254404,3206607,"182,218,182",0.0,3444.0,277.2760009765625,496.2685546875,27.719445087627363
BraTS-GLI-02684-100,02684,100,6709545,"182,218,182",0.0,3485.5224609375,188.54757690429688,352.9936828613281,25.988986061826065,6862722,"182,218,182",0.0,1307.2222900390625,148.53570556640625,275.99896240234375,26.278210649114975,6774426,"182,218,182",0.0,1544.9937744140625,167.92250061035156,308.5691833496094,26.19297352511386,3343138,"182,218,182",0.0,7917.0,616.3359985351562,1166.7967529296875,26.59320717592721
BraTS-GLI-02692-100,02692,100,3098578,"182,218,182",0.0,9935.0,420.1362609863281,793.1129150390625,25.740877481224288,3097738,"182,218,182",0.0,3072.0,357.3484802246094,680.98291015625,25.828399597176695,3015830,"182,218,182",0.0,2947.0,311.4212951660156,582.3294067382812,25.619703665625632,3283202,"182,218,182",0.0,7993.0,485.4205627441406,919.6223754882812,26.694785454489057
BraTS-GLI-02700-100,02700,100,3211836,"182,218,182",-291.0,15944.0,519.9181518554688,1033.478515625,25.690704597348414,3156796,"182,218,182",-39.0,5040.0,405.836669921875,787.4652099609375,25.66984885262937,3101173,"182,218,182",-21.0,4335.0,369.85955810546875,710.4258422851562,25.73625210357744,3332830,"182,218,182",0.0,9211.0,630.6736450195312,1214.25634765625,26.49119959584724
BraTS-GLI-02702-100,02702,100,6702394,"182,218,182",0.0,4496.69384765625,195.08499145507812,375.60418701171875,25.865236437118682,6807864,"182,218,182",0.0,1296.9683837890625,147.0487518310547,276.1124572753906,26.07289373596461,6727424,"182,218,182",0.0,1945.2069091796875,171.4622039794922,319.52276611328125,25.933135319162137,3338403,"182,218,182",0.0,6618.0,568.1954345703125,1090.438720703125,26.591489969854727
BraTS-GLI-02703-100,02703,100,6696607,"182,218,182",0.0,3952.408447265625,195.72024536132812,368.5021667480469,25.95989049764632,6838446,"182,218,182",0.0,1218.7335205078125,150.54432678222656,277.8218688964844,26.22432638437276,6766376,"182,218,182",0.0,2365.91064453125,174.10243225097656,319.7678527832031,26.209508557779554,3329431,"182,218,182",0.0,6730.0,548.0768432617188,1021.7466430664062,26.797540850116714
BraTS-GLI-02711-100,02711,100,6634985,"182,218,182",0.0,3467.712158203125,181.5560760498047,347.88739013671875,25.640545561908603,6772157,"182,218,182",0.0,1754.6011962890625,144.36769104003906,272.2861022949219,25.93488022210676,6614111,"182,218,182",0.0,1919.3607177734375,168.0899200439453,320.26348876953125,25.48826815890028,3334684,"182,218,182",0.0,8145.0,638.967041015625,1218.692138671875,26.42222053579045
BraTS-GLI-02712-100,02712,100,6731592,"182,218,182",0.0,3763.4423828125,186.30673217773438,356.4068908691406,26.04885285094984,6907612,"182,218,182",0.0,1402.694091796875,144.2368927001953,270.6162414550781,26.441372922873075,6690705,"182,218,182",0.0,1579.711181640625,157.1949005126953,294.69976806640625,25.806394432263975,3320369,"182,218,182",0.0,8452.0,628.65673828125,1193.90771484375,26.545817827701086
BraTS-GLI-02713-100,02713,100,3206254,"182,218,182",-202.0,12469.0,654.7623291015625,1229.8741455078125,25.704262216259394,3197975,"182,218,182",-37.0,4681.0,500.52545166015625,938.4156494140625,25.90613086882872,3066784,"182,218,182",-5.0,3911.0,372.9130554199219,699.9664306640625,25.66063964264388,3283631,"182,218,182",0.0,7005.0,575.4607543945312,1107.3912353515625,26.263254338161087
BraTS-GLI-02714-100,02714,100,6669431,"182,218,182",0.0,2927.002685546875,185.8639373779297,347.0502014160156,25.85433771793284,6875546,"182,218,182",0.0,1629.46484375,149.45082092285156,276.2755432128906,26.34365835797432,6688065,"182,218,182",0.0,1838.75732421875,171.24436950683594,319.3117980957031,25.809219513221933,3321377,"182,218,182",0.0,6748.0,553.3551025390625,1048.27783203125,26.64979188570276
BraTS-GLI-02715-100,02715,100,2826716,"182,218,182",-14.0,3664.0,175.27882385253906,337.1062316894531,24.949965600484806,2867902,"182,218,182",-7.0,2166.0,160.41519165039062,303.175537109375,25.58465327393647,2681009,"182,218,182",-40.0,1260.0,116.42984008789062,219.34683227539062,25.03524426979412,3122124,"182,218,182",0.0,3195.0,256.92218017578125,466.84442138671875,27.028034220039466
BraTS-GLI-02728-100,02728,100,3137865,"182,218,182",0.0,11170.0,473.88555908203125,913.2053833007812,25.540739883163514,3111986,"182,218,182",0.0,3761.0,374.4751892089844,722.3485717773438,25.678601064224615,3025579,"182,218,182",0.0,3640.0,303.39306640625,586.8972778320312,25.432985202115155,3339452,"182,218,182",0.0,8350.0,582.8802490234375,1109.9761962890625,26.706044233012676
BraTS-GLI-02730-100,02730,100,6711789,"182,218,182",0.0,3743.6357421875,192.52481079101562,360.802001953125,26.125739368001692,6870780,"182,218,182",0.0,1451.962158203125,149.0561065673828,274.6321716308594,26.380578288532718,6742118,"182,218,182",0.0,1572.6923828125,165.9130401611328,305.07373046875,26.10921818377207,3326301,"182,218,182",0.0,6539.0,593.5404663085938,1102.0491943359375,26.775258716482632
BraTS-GLI-02733-100,02733,100,6582979,"182,218,182",0.0,3533.271240234375,182.26492309570312,348.1263122558594,25.4480938458658,6798134,"182,218,182",0.0,1731.562744140625,147.48114013671875,274.4649963378906,26.095840594529978,6675624,"182,218,182",0.0,1768.235595703125,164.8857879638672,314.0999450683594,25.705120819295637,3387828,"182,218,182",0.0,7139.0,667.1306762695312,1254.183837890625,26.734364284772592
BraTS-GLI-03033-100,03033,100,4700582,"182,218,182",0.0,623.0416870117188,34.34343719482422,75.0036392211914,18.44750168673951,4771281,"182,218,182",0.0,300.7542419433594,29.003389358520508,64.34969329833984,18.44750168673951,4695615,"182,218,182",0.0,143.53562927246094,11.9784574508667,26.39873695373535,18.44750168673951,4718721,"182,218,182",0.0,932.3175659179688,47.63441467285156,112.0569076538086,18.447473989867376
BraTS-GLI-03037-100,03037,100,4753545,"182,218,182",0.0,2087.41064453125,80.37894439697266,173.4264678955078,18.76255360729602,4840241,"182,218,182",-28.313419342041016,454.6950988769531,31.326257705688477,68.77483367919922,18.75941001230849,4763938,"182,218,182",0.0,704.481201171875,67.84934997558594,147.89874267578125,18.76256745573209,4765071,"182,218,182",0.0,1005.242919921875,49.845458984375,110.67928314208984,18.76256745573209
BraTS-GLI-03037-101,03037,101,4865233,"182,218,182",0.0,763.5079345703125,37.337066650390625,80.043212890625,19.102214198746108,4936573,"182,218,182",0.0,295.8359069824219,31.69901466369629,69.08445739746094,19.102214198746108,4900268,"182,218,182",0.0,155.5902099609375,13.082941055297852,28.97707748413086,19.102117259693628,4890119,"182,218,182",0.0,850.9993896484375,53.66383361816406,121.48273468017578,19.10130020196559
BraTS-GLI-03037-102,03037,102,4793969,"182,218,182",0.0,1155.0550537109375,44.52964782714844,99.62161254882812,18.76335681658799,4827643,"182,218,182",0.0,468.4147644042969,37.005252838134766,81.5794906616211,18.76335681658799,4864945,"182,218,182",0.0,308.0352478027344,18.792442321777344,42.16212463378906,18.76229048701072,4858460,"182,218,182",0.0,1283.2554931640625,69.11593627929688,162.2898712158203,18.763315271279783
BraTS-GLI-03039-100,03039,100,5183456,"182,218,182",0.0,949.67431640625,41.60206985473633,84.72942352294922,20.5331869461318,5272964,"182,218,182",0.0,382.59356689453125,33.526920318603516,69.20790100097656,20.5331869461318,5321780,"182,218,182",0.0,135.0516815185547,9.612570762634277,20.85530662536621,20.53317309769573,5205871,"182,218,182",0.0,901.8544921875,48.56678009033203,104.62327575683594,20.53317309769573
BraTS-GLI-03044-100,03044,100,6104488,"182,218,182",0.0,600.631591796875,39.414241790771484,76.37940216064453,23.808979104371787,5945757,"182,218,182",0.0,805.1453857421875,85.61051177978516,157.06597900390625,23.808979104371787,6112801,"182,218,182",0.0,560.0982055664062,35.05232238769531,66.45929718017578,23.808979104371787,6042445,"182,218,182",0.0,735.0111694335938,67.28652954101562,129.6970977783203,23.808979104371787
BraTS-GLI-03046-100,03046,100,4272432,"182,218,182",0.0,1174.708984375,38.240943908691406,90.40812683105469,16.745819711088387,4301903,"182,218,182",0.0,466.5871887207031,33.850730895996094,80.17655181884766,16.745819711088387,4332509,"182,218,182",0.0,458.8944396972656,17.476539611816406,41.93839645385742,16.74465644245864,4382682,"182,218,182",0.0,722.4022216796875,29.495450973510742,76.89430236816406,16.74570892359984
BraTS-GLI-03046-101,03046,101,4312058,"182,218,182",0.0,745.3212890625,33.64753341674805,78.1563491821289,16.84771650367981,4380317,"182,218,182",0.0,307.1139831542969,27.226911544799805,64.8343505859375,16.84771650367981,4345974,"182,218,182",0.0,140.19970703125,10.86414909362793,26.12562370300293,16.847024081876384,4327183,"182,218,182",0.0,798.8046875,48.74290466308594,119.6219482421875,16.84771650367981
BraTS-GLI-03046-102,03046,102,4321389,"182,218,182",0.0,1073.4505615234375,40.77359390258789,95.88946533203125,16.902099312120484,4349631,"182,218,182",0.0,415.5738220214844,35.827720642089844,83.95755767822266,16.902099312120484,4399124,"182,218,182",0.0,360.5604553222656,18.07644271850586,42.71372604370117,16.90097758879894,4395119,"182,218,182",0.0,1515.2847900390625,66.07561492919922,166.7234344482422,16.902085463684415
BraTS-GLI-03047-100,03047,100,4691414,"182,218,182",0.0,646.3239135742188,19.81159019470215,44.98455810546875,18.180046840950155,4683957,"182,218,182",0.0,248.9432373046875,16.176651000976562,36.757816314697266,18.180046840950155,4699589,"182,218,182",0.0,107.55463409423828,7.044576644897461,16.12769317626953,18.179880659717337,4670097,"182,218,182",0.0,595.7254638671875,33.23646545410156,76.10115051269531,18.179991447205886
BraTS-GLI-03047-101,03047,101,4750494,"182,218,182",0.0,616.2669677734375,34.41746520996094,76.22945404052734,18.545354735998952,4822988,"182,218,182",0.0,480.2738037109375,27.57545280456543,61.703643798828125,18.545354735998952,4745118,"182,218,182",0.0,242.67079162597656,13.007234573364258,29.097190856933594,18.545340887562887,4780011,"182,218,182",0.0,987.9029541015625,67.7298583984375,152.89744567871094,18.545354735998952
BraTS-GLI-03057-100,03057,100,5427796,"182,218,182",0.0,1369.67724609375,57.208778381347656,119.11640930175781,21.260229839723742,5450278,"182,218,182",0.0,748.6849365234375,46.249000549316406,94.28609466552734,21.260229839723742,5488493,"182,218,182",0.0,308.02557373046875,28.47671890258789,57.943817138671875,21.25982823507776,5528152,"182,218,182",0.0,1400.7308349609375,100.53106689453125,216.58294677734375,21.259939022566304
BraTS-GLI-03058-100,03058,100,4443872,"182,218,182",0.0,974.812744140625,45.77622985839844,103.49874877929688,17.512012133445744,4490570,"182,218,182",0.0,485.549072265625,35.98630142211914,82.21963500976562,17.512012133445744,4532620,"182,218,182",0.0,207.7054901123047,17.178823471069336,39.66060256958008,17.511776710032585,4517616,"182,218,182",0.0,1125.078125,67.06175231933594,156.58758544921875,17.51188749752113
